time	accelX	accelY	accelZ
0.28	0.1310110558961551	0.14819448527856954	0.22668779071080805
0.28500000000000003	0.15632040156199353	0.0641457158430683	0.13750172093593324
0.29	0.16292453708320925	0.2315490278651705	0.27864300980989837
0.295	0.04439764071265051	0.15231211001853293	0.1447932034268795
0.3	0.10766437732546545	0.18681192174731528	0.19793336276802106
0.305	0.07962781939001691	0.1734625513993389	0.1380210143518112
0.31	0.20473738712100326	0.1958024040891782	0.2346667611079163
0.315	0.1807286056849695	0.2539427902533392	0.14549022510970144
0.32	0.15047327367252972	0.22947936205751737	0.20762832808101003
0.325	0.09340448877836617	0.17555490653322764	0.2017674857637181
0.33	0.19782923253642676	0.23443773772807	0.16656976502928883
0.335	0.21855164657148013	0.12377623127872135	0.10795142173918727
0.34	0.14030052751194444	0.27951679731491963	0.12550298364850215
0.34500000000000003	0.11417531266566268	0.1938780058742706	0.1894670829342017
0.35000000000000003	0.1494954877358073	0.23643979495332412	0.14749261275196063
0.355	0.05249818446081113	0.09885889188440974	0.24377008260243604
0.36	0.21487787388785734	0.17868983385504422	0.1501621208990145
0.365	0.08643970457434902	0.22578881364460412	0.20089412333449289
0.37	0.1315261445317582	0.13519748937455528	0.1314839345135778
0.375	0.07035178734515331	0.22736545078857065	0.2276220100993392
0.38	0.09913810687095989	0.22939756090840807	0.22040309825754908
0.385	0.08831363083172702	0.1451543988034931	0.2584032478367853
0.39	0.1813828178483573	0.14155447705597676	0.2634460769061977
0.395	0.023753262221444263	0.24628299611907523	0.13741134501907692
0.4	0.1752653256976518	0.2788150075241575	0.18117061986846283
0.405	0.18470460381094672	0.21387435163867724	0.12842981858148114
0.41000000000000003	0.21486311891537696	0.1276469045392431	0.14245088803113776
0.41500000000000004	0.180938776349707	0.1358768384470861	0.07780828568194596
0.42	0.12801988809298978	0.1173269639273315	0.14922104496587588
0.425	0.1221136462836074	0.11249373579590505	0.17146206601092318
0.43	0.06760730845847632	0.08653388914249723	0.2567069087984134
0.435	0.14819200228270277	0.07573030793632518	0.17931899904533488
0.44	0.18525969428528802	0.17377666379008333	0.12174265487014822
0.445	0.11702623412513288	0.16180054072596375	0.1434583413490609
0.45	0.14190921782362095	0.10291765467355994	0.2370041590974062
0.455	0.18245424221793988	0.2280179357843939	0.1648177918811553
0.46	0.18008826471980055	0.14482543549474777	0.1901192961789456
0.465	0.15739773555067174	0.21282671053218707	0.2048308309082813
0.47000000000000003	0.20487510749719465	0.2113466571660116	0.22628694026120225
0.47500000000000003	0.1565338603201698	0.07745332454728718	0.1286669590434405
0.48	0.10303068540606433	0.1630298830200627	0.2624698136797282
0.485	0.17864038822509715	0.15469064323676535	0.14070682150810052
0.49	0.16592042821415995	0.206999551979186	0.21808529162298568
0.495	0.1663615106506419	0.146291045172333	0.1253500508530681
0.5	0.08138998036198798	0.21671489147132147	0.18221787165547398
0.505	0.19778663397484653	0.1982724248738724	0.14972687249551372
0.51	0.1782248853331075	0.1416145607190364	0.13948509543285637
0.515	0.1258414235982076	0.1319052008332688	0.16843886645109177
0.52	0.16750496633697304	0.25724545183151926	0.1851149944544384
0.525	0.215492262543094	0.14487000444072826	0.14317925227649916
0.53	0.18859334473512515	0.14884995978672683	0.17716903609287568
0.535	0.14793244691579902	0.15505270279040378	0.21882571943947443
0.54	0.08257523718090821	0.09155813151806846	0.14044362527816956
0.545	0.18337113712272088	0.14805489659776053	0.16543298306561172
0.55	0.09558173640775552	0.17391356203291297	0.21305720126411903
0.555	0.16540446682425614	0.09538494875664341	0.18906381677174655
0.56	0.10172552828870936	0.14624181430329103	0.23003948954134404
0.5650000000000001	0.24339050221474284	0.18816270272246854	0.2729403800612067
0.5700000000000001	0.1882112685362693	0.12304238838159365	0.2223580137374444
0.5750000000000001	0.13149770038632286	0.22425603506051495	0.22514203584903567
0.58	0.21704646445193498	0.23315138709576955	0.13979847806404572
0.585	0.11350512119734553	0.15538512454752568	0.20567813111290534
0.59	0.1777591348591218	0.21630638119115866	0.17020836134018344
0.595	0.1783928528096312	0.24903575517963703	0.14039597964384604
0.6	0.11341322478237323	0.15108279072181063	0.16169053397920014
0.605	0.17603884543613882	0.11613638603455481	0.22556247351158262
0.61	0.09423186242451255	0.15337493756567327	0.16194816990701788
0.615	0.18193779474888913	0.15131537051806684	0.22461394986578984
0.62	0.14518807726087127	0.11626692154964227	0.1956305537716503
0.625	0.10752814022148781	0.1744413601685799	0.21571111693650594
0.63	0.15848741604300803	0.1297297557409416	0.24059522665972122
0.635	0.17516465966908615	0.14308597373862939	0.1606763616266077
0.64	0.2343850292075942	0.14386164984971087	0.1450162411793537
0.645	0.17356504618278767	0.12901191950976088	0.1508289549859595
0.65	0.19829762437282808	0.16756992180059943	0.17835826470967164
0.655	0.1841214000568496	0.12633199469317785	0.13983945134257156
0.66	0.23394809850792148	0.13155548122421096	0.24049717030436896
0.665	0.17452047247250776	0.12120135634262988	0.25370561103027456
0.67	0.19697345313090803	0.12961181734872046	0.21415076368253122
0.675	0.2607802117032028	0.132268680051402	0.24317373926218078
0.68	0.17278990222837415	0.031193206030042803	0.19599508411450833
0.685	0.1488180636208622	0.05772303435118788	0.136653160522886
0.6900000000000001	0.2276283655630954	0.18647728157361526	0.20802986583008123
0.6950000000000001	0.17242394230965064	0.026572325991325016	0.298209594723138
0.7000000000000001	0.2528824854167934	0.17243252742924037	0.17816769433776466
0.705	0.19819992774360176	0.21394236384453036	0.14547406850956296
0.71	0.2922397501706402	0.0811732191332584	0.2721970019261023
0.715	0.19355399189825026	0.06806195696961823	0.2327268099263515
0.72	0.1676753055850572	0.1364819213660426	0.23555702763807762
0.725	0.1790844364069166	0.19667505451245562	0.28261249315664516
0.73	0.22984205310799213	0.11234920030390036	0.10527439945563678
0.735	0.10191157033202246	0.08419778460844982	0.2147738430746384
0.74	0.1558383833713619	0.06593304996307521	0.23866204736994692
0.745	0.21889807262458358	0.15535294917651477	0.15954803393031083
0.75	0.24197773338898973	0.193884684595799	0.1626286014795343
0.755	0.2679836810600301	0.1610386423010133	0.20977667031621972
0.76	0.2723966160648399	0.14851791457589503	0.15562049416332266
0.765	0.08144739882823746	0.11191718052448991	0.13973051083440352
0.77	0.25485158030835164	0.10990446099360227	0.19280145288755723
0.775	0.20441106204515666	0.12111253719346375	0.1577073149143738
0.78	0.1860230611943206	0.11755215030601449	0.1703783653800895
0.785	0.19396288654371202	-0.027265259787193755	0.17341592947567608
0.79	0.1869545404886583	0.14636896190808107	0.21681680599199685
0.795	0.23453533279717037	-0.01519520246965124	0.14114340507209436
0.8	0.15715300562802145	0.06982083602219585	0.2555406530900265
0.805	0.23863141158655993	0.07524859257131172	0.22702686764806074
0.81	0.14327020205382796	0.13583925876596636	0.20133727463641185
0.8150000000000001	0.23049170069609634	0.14364471261959602	0.14377560897840908
0.8200000000000001	0.18588887704058088	0.214828163396439	0.0557694580678349
0.8250000000000001	0.16148744993118128	0.13377688190232476	0.1585599372168952
0.8300000000000001	0.27454010549553104	0.13006698940699707	0.2666694075893713
0.835	0.1849280937052285	0.055208064833142945	0.16785692414487047
0.84	0.1672068409239655	0.06951112208484021	0.20734788295195694
0.845	0.2144167188883406	0.07155767157285983	0.2383707783055773
0.85	0.08974610260197483	0.06702112189507518	0.172424417476764
0.855	0.19671672869415263	0.0674564012938677	0.17299362903143733
0.86	0.15690835809343084	0.09027436608707232	0.18725738206066622
0.865	0.1531940565641985	0.1772274651197901	0.12536788516340747
0.87	0.13978189142484856	-0.05042755737363004	0.149686059768554
0.875	0.1933952308574972	0.17114159363859666	0.18555935884399066
0.88	0.20022652185750303	0.09487017226364175	0.16735385876123945
0.885	0.19205107969779556	0.04692821024478652	0.16552555029465493
0.89	0.09220719527699649	0.11878155625614017	0.24869702418813383
0.895	0.17168996038374396	0.0832711851319635	0.2077374603188316
0.9	0.1907912126489172	0.09711831086126446	0.21898889435672567
0.905	0.18673837019739836	0.07487312367652059	0.2100215683849825
0.91	0.23741206118670674	0.003246910090821384	0.18468307848301713
0.915	0.18403783843177718	0.06238014330711985	0.25291205838040265
0.92	0.16950783875388048	0.1416111758977919	0.23080294066670975
0.925	0.2427624939020997	0.12363172825790912	0.19119549353942733
0.93	0.22870565737938228	0.08774543516163877	0.23668040938226761
0.935	0.2497218661915434	0.005352935685504795	0.21804437900694418
0.9400000000000001	0.1890193626982279	0.07245325835643537	0.19029967880327883
0.9450000000000001	0.2497890614759603	0.07454002181199071	0.1484408331964177
0.9500000000000001	0.05503107830305501	0.02334589826095223	0.18494365977886948
0.9550000000000001	0.23409305921193913	0.05982158210004322	0.06380504832204822
0.96	0.0648245995194798	0.08780933084193962	0.15391545523380737
0.965	0.23790514112100491	0.06504990954924413	0.11312634956091544
0.97	0.18765584967063215	0.08991334618826846	0.20437271342295363
0.975	0.18397415062631137	0.06773253293692398	0.1301576589371147
0.98	0.19131043635258294	0.11087043232190211	0.09322353076730787
0.985	0.2327918133769646	0.03547353102993576	0.13431578661549365
0.99	0.2340040820655578	0.026320474531712892	0.1374547198449818
0.995	0.2193670386602831	0.11776954430110591	0.18728298417826186
1.0	0.20529964533874057	0.10514954996833292	0.14282454088247434
1.0050000000000001	0.2411968056539988	-0.04594316024848237	0.13089571120432936
1.01	0.2561299367343288	0.03967438042514977	0.11231983481350719
1.0150000000000001	0.22191544360380894	-0.04711570934502725	0.12366213042716458
1.02	0.1787224518626948	0.04341523343035482	0.13401614005519247
1.025	0.2579666560241494	0.004484105846293291	0.13642253996092082
1.03	0.18826785830511866	-0.020098337433379923	0.22438377161800316
1.035	0.22994405330486622	0.1957534551246364	-0.011556125331483619
1.04	0.17444109097951033	-0.04733769397900686	0.23726627862990554
1.045	0.242593614509786	-0.0021302586825949037	0.0794170780915993
1.05	0.15335431712461628	-0.020904793830306346	0.09846217281383828
1.055	0.21708922641814685	-0.10639357959276916	0.09749058434074367
1.06	0.2336051612820982	-0.08459707163914627	0.13312922446875175
1.065	0.1597317849602621	0.007296229105524658	0.07754069127808677
1.07	0.13090515572418943	-0.029636715203917977	0.08041869457038417
1.075	0.1994745397698532	-0.09387688731213804	0.13373792232503662
1.08	0.2638646187488616	0.05441480280057435	0.06291797316442829
1.085	0.15142515088502168	0.06946158783229207	0.09005582486951985
1.09	0.20495734506706637	0.017372591841466743	0.12888889212752283
1.095	0.10108628499536523	-0.028105090212810872	0.18024199264270843
1.1	0.192055085808845	-0.033953908555087106	0.13679988166304496
1.105	0.14126147867646438	0.03783640895297179	0.17207409285202951
1.11	0.171760628903857	-0.027316943707657793	0.20325258519195002
1.115	0.20254649795602528	0.014251876597718378	0.12561936144876054
1.12	0.20510702971659145	-0.0542611578079229	0.07626931256617517
1.125	0.30166083298102153	-0.1185487153020385	0.16190079376997454
1.1300000000000001	0.12475788621649621	0.02897122799717075	0.1049957854137912
1.135	0.20400093108638706	-0.053633027165673405	-0.007997362146608386
1.1400000000000001	0.1260351732199324	-0.010527888884576946	0.11204510773522472
1.145	0.20539707778889066	-0.012490511691493095	0.0701030052393998
1.1500000000000001	0.14763003053145343	-0.028538146197223665	0.1404769953983343
1.155	0.17323333141679081	-0.1493998101573606	0.09994525349055079
1.16	0.13124461647326638	-0.06553074128198691	0.1294776659394601
1.165	0.14172998132058257	0.021546561844245304	0.06058114701590134
1.17	0.24131537600831354	-0.028584019460934574	0.17682225559467496
1.175	0.0962548021950611	-0.0916202567112645	0.13038315759409258
1.18	0.14321650000280034	-0.06886870596793832	0.16237148472526702
1.185	0.13343416171612638	-0.06334975726522223	0.0879667293128019
1.19	0.22048603167350683	-0.0254184998632671	0.1037337416787745
1.195	0.12303873559446513	-0.11578132176413417	0.19045313432779887
1.2	0.15863775836339206	-0.02776770334696692	0.11165722698981105
1.205	0.22767216119995765	-0.07413131411553872	0.15205112267103088
1.21	0.18893007859537553	-0.025886183968307115	0.044460688300113946
1.215	0.07965145302294692	-0.03382293853380873	0.2117771104858807
1.22	0.16462925127691688	-0.09303014077063068	0.07629949360588385
1.225	0.19045079732551126	-0.044247066457917004	0.021328862559255188
1.23	0.20099475889446242	-0.05614975264728925	0.14629149158491178
1.235	0.049596229124729274	0.00782634840910694	0.07760328682751559
1.24	0.15079250823515605	-0.18347340763047898	0.06439908254147275
1.245	0.1155677645812771	-0.14331553284760168	0.07743162680932839
1.25	0.19870193527303426	-0.07583275317294183	0.07217538500731076
1.2550000000000001	0.20327609901221377	-0.15799883580598395	0.13741801532242914
1.26	0.11668501286442205	-0.18135416537433519	0.029002549740097895
1.2650000000000001	0.1514060100043646	-0.09016109901014749	0.11348062741670151
1.27	0.13924453063172876	-0.08973389459117767	0.0901216609899141
1.2750000000000001	0.1214715680314894	-0.07131181077489926	0.018922694725152525
1.28	0.13132310552286383	-0.08479473883779456	0.08665268206128861
1.285	0.13173037426645237	-0.07261528838626685	0.15512404127835847
1.29	0.1750342018094564	-0.050209820868198425	0.0043935119338675555
1.295	0.16673116972275287	-0.1404801589935349	0.10035166087614808
1.3	0.18809857678069616	-0.1722670491004849	0.03161929163451154
1.305	0.1830268360486535	-0.12776008688678198	0.03015186914334647
1.31	0.06818590021563	-0.16084588009665252	0.043965396821705
1.315	0.06171917569442085	-0.0824307268569394	0.01612851600985813
1.32	0.2073892757329014	-0.09505545825523384	0.11336458881907371
1.325	0.15349658744538275	-0.10065902376917579	0.07023963663990912
1.33	0.07058793344061029	-0.13231209970699492	-0.00644853573803169
1.335	0.1061818742634	-0.15974171249027116	0.015210838950268014
1.34	0.18715961865451158	-0.1586319307348334	0.05877571241903511
1.345	0.12341698687576408	-0.039641400745867916	-0.014827142006400763
1.35	0.16389149511768658	-0.08690964920294678	0.0880753251704367
1.355	0.09135166839470085	-0.06794807021785496	0.037746648320676326
1.36	0.07629820712097624	-0.17437177044777413	0.07198674881710387
1.365	0.18767711676148396	-0.14813537077892797	-0.006066055335681775
1.37	0.11545489252991348	-0.04699747022408558	0.03860870202315712
1.375	0.027776538071696763	-0.147256859164881	0.01984210930718771
1.3800000000000001	0.1174152243551424	-0.11896114881196915	0.004344212752379235
1.385	0.042161609649985776	-0.1539113994172548	0.040987884899646554
1.3900000000000001	0.183684518278143	-0.06051119952798975	-0.0035760322756013332
1.395	0.16611913021151742	-0.18792961012471288	-0.017670282099701895
1.4000000000000001	0.09255503522709829	-0.11865208156038881	0.07715634469443053
1.405	0.05282374614704022	-0.07001669619659552	0.03944674015515651
1.41	0.0981445800028212	-0.2245061642620006	0.026364215165876823
1.415	0.12750405942527113	-0.06692233651684934	-0.048542335066847145
1.42	0.08864541500375574	-0.15983244430849877	0.011599068482329312
1.425	0.07984405379407641	-0.1566184037076741	0.028384622110096357
1.43	0.16658169845059956	-0.12413352438889302	0.04904896848118641
1.435	0.0996908426373613	-0.14627893344078038	0.05283698221977878
1.44	0.06320593944585903	-0.14229887677912292	-0.07613615113081112
1.445	0.028671050035479012	-0.22172204588127803	0.02600286485918853
1.45	0.0367236103552098	-0.14051206691504575	-0.02768759222465037
1.455	0.13533912395485828	-0.15763017998410664	-0.08260376807237005
1.46	0.05569315619819776	-0.24113094787499828	0.036629614842108096
1.465	0.043858401772209864	-0.07561895060756359	0.012910135426837277
1.47	0.0767705551085854	-0.28422334708210306	0.09566479338804215
1.475	-0.04329136343462314	-0.23800533935439427	-0.07788849880396624
1.48	0.015565235591194153	-0.20720396884535336	-0.03134408348021183
1.485	0.08273332310900312	-0.20331118197650597	0.0026436770933566944
1.49	0.021870893349743473	-0.14974255655968666	0.047275698774338834
1.495	0.0696948598206742	-0.14374466873687278	-0.010710161304666788
1.5	0.10518153650910486	-0.055202167004313435	-0.02239328791597565
1.5050000000000001	0.08583312123259751	-0.22255159995864005	0.02053845010912954
1.51	0.06928448020008865	-0.1431704585909528	-0.07285609276144973
1.5150000000000001	0.06371742558942059	-0.21679777678215056	-0.050395471790617465
1.52	0.06571703756202685	-0.1429170981284312	-0.03274778984013113
1.5250000000000001	0.0694324047257578	-0.16454740460957623	0.0008002277438712742
1.53	0.08880186807755877	-0.1749394137910165	-0.09932550823678186
1.5350000000000001	0.09753549336940469	-0.06053868945504921	-0.026154596905901425
1.54	-0.057171383693400794	-0.24891128003519924	-0.07866633925269113
1.545	0.039464019814950055	-0.19528654796784534	0.024108802999565308
1.55	-0.04439332723720611	-0.2235151088396752	-0.022884322691612644
1.555	0.0977701265753915	-0.10556576559801176	-0.0468816644335706
1.56	0.08129788486368915	-0.2018747047541092	-0.12747714639566696
1.565	0.0034426678269776564	-0.20393959887028684	0.008060488674335623
1.57	0.03980558282489025	-0.11555855811727425	0.001180235866091419
1.575	0.03615167959740794	-0.18802964581519024	-0.0807430273077282
1.58	-0.030208728601510602	-0.1857801850894672	-0.05098535134351684
1.585	0.04306480485357232	-0.13906495148832373	-0.00011200066099150904
1.59	0.004007432615845831	-0.11700831913139832	-0.07769876358426478
1.595	-0.011609135229490617	-0.08592715826370283	0.0004627298274227226
1.6	0.0019350342153402686	-0.12236905583601035	-0.03123081161403058
1.605	0.03380189052902198	-0.19056841642440578	-0.04524269097053529
1.61	-0.032239437032745386	-0.2256697556557199	-0.021079196829874344
1.615	0.0007957679998899791	-0.19321034263742337	-0.036549320044132534
1.62	0.048563856745473304	-0.13221881253941817	-0.10115064387439968
1.625	-0.015338494572728689	-0.2054669029706514	-0.06223902978254468
1.6300000000000001	0.010937151242081212	-0.06439493897698619	-0.07485410501583446
1.635	0.01694723592871692	-0.17650143492715942	0.016374485197154592
1.6400000000000001	-0.0590409488266639	-0.2160679451438009	-0.05238037593401025
1.645	0.017327725408382434	-0.19078578517235506	-0.010937991442087812
1.6500000000000001	-0.029928227488161242	-0.16622555835288622	-0.11365305048682106
1.655	-0.011691128028001627	-0.23794355041822943	-0.029079800055615806
1.6600000000000001	0.1514357579429753	-0.2638486234878526	-0.10771726286824118
1.665	0.061789991827725536	-0.1620976513061198	-0.08558173171951493
1.67	-0.0803688390022577	-0.18288284312282474	-0.04566900166707004
1.675	-0.01828439003377627	-0.1581885349982	0.07013538262411853
1.68	-0.026788781796670623	-0.03792944473555748	-0.008885677832614056
1.685	-0.00046166763039525317	-0.17066577307445238	-0.020879797997952212
1.69	0.0654746652614198	-0.17834109255131522	-0.028438883017711886
1.695	0.0057096107459790844	-0.19877023852204087	-0.10891998416356313
1.7	-0.025799247150459143	-0.1320662796720954	-0.10511175428056234
1.705	0.04057017758799647	-0.10889678187182972	0.0015103489631666106
1.71	-0.0750907724153809	-0.15475768116814667	-0.05694916383121083
1.715	-0.12431519056804265	-0.23480795226670928	-0.02126070541043807
1.72	0.07107706567811913	-0.14810154402663772	-0.11697980179915948
1.725	-0.035224362208138876	-0.10106132733598983	-0.014450080946463016
1.73	-0.0869141912930549	-0.11786065417146921	-0.06474986581421133
1.735	-0.06792338657238856	-0.190069720716808	-0.018898237654310514
1.74	-0.04665147383359197	-0.21309656714252792	-0.09068375974145781
1.745	-0.03016178727211305	-0.11764888076798534	-0.05739734683589516
1.75	-0.03486395327926251	-0.257357437490106	-0.08379305810339253
1.7550000000000001	-0.005230903629909984	-0.17496724281817877	0.01483527494347607
1.76	-0.0010787683667775397	-0.1162320553497034	-0.18362947043710615
1.7650000000000001	-0.1557217750431898	-0.32348195286286363	-0.1412795419041627
1.77	-0.06584003815067657	-0.2227213482034459	-0.1412874835024178
1.7750000000000001	0.02857987935319895	-0.27815125398316376	-0.0711646719040551
1.78	-0.04004266135852097	-0.27994339598467904	-0.13074564431289631
1.7850000000000001	-0.1334763364099984	-0.2755651742769301	-0.0907728813431898
1.79	-0.07887622896170819	-0.1931656941609884	-0.11633656389716299
1.795	-0.04626917458120052	-0.15629859758497772	-0.17726444738585942
1.8	-0.021833019317307342	-0.15441962601447867	-0.1334749177234999
1.805	-0.05869055133670328	-0.10908414090383423	-0.08123540526091462
1.81	0.034825341326777004	-0.20981519781027438	-0.12694839136709768
1.815	-0.0498757681267594	-0.17087330438692294	-0.1829559570904671
1.82	-0.15425159629767154	-0.23758091661098046	-0.21548564279047883
1.825	-0.10347538316592209	-0.17673929124933008	-0.0887605519800751
1.83	-0.08230149768157026	-0.25333606214231236	0.03038013433370497
1.835	0.008310849375478935	-0.2245500410810076	-0.08690150447321283
1.84	0.08164146160143941	-0.24792067167082588	-0.10801348948297682
1.845	-0.10401988121715139	-0.1390852384895407	-0.068241843561033
1.85	-0.09405509208770398	-0.13145813912062432	-0.1572287490956131
1.855	-0.11605985820479384	-0.1922028858318917	-0.1451029743553317
1.86	-0.07854563708669926	-0.2158843460572821	-0.11682194794882404
1.865	-0.02130116476972964	-0.26015997230862825	-0.14422485985880656
1.87	-0.06944568032585925	-0.14282662755499978	-0.12542077363973114
1.875	-0.10251631953549	-0.20861463685615825	-0.046603441435294185
1.8800000000000001	-0.06402011298988827	-0.1725286602657194	-0.10629172647541599
1.885	-0.06031026072888422	-0.17763583891659263	-0.16715252761806842
1.8900000000000001	-0.07685752594874384	-0.16104399245751588	-0.06692346730951294
1.895	-0.03739159709241717	-0.10457918604306653	-0.1536203214165313
1.9000000000000001	-0.13595295743716637	-0.2739529589857102	-0.160986508065172
1.905	-0.2000560405619547	-0.1939911217761532	-0.11297028735190036
1.9100000000000001	-0.032662389675002845	-0.2545078243827563	-0.12427725437517281
1.915	-0.06832609734388005	-0.18187163568693276	-0.12096866088134134
1.92	-0.10362428908091645	-0.20141336659291809	-0.1182994018689681
1.925	-0.13232352856697374	-0.20302069085492963	-0.11483429734194615
1.93	-0.09475645445844855	-0.16662756591578776	-0.0570962479938308
1.935	-0.10230204535387769	-0.2494021834827246	-0.12450316647940293
1.94	-0.07270826811356539	-0.19867703447890087	-0.2098559115100776
1.945	-0.10359079628002955	-0.2722203429124021	-0.05026167798606723
1.95	-0.09413278357029972	-0.25491445001060314	-0.13306220082743384
1.955	-0.13008907178471163	-0.17081116821454748	-0.14153650065836998
1.96	-0.16005624610023306	-0.2024827139197387	-0.03547568500434463
1.965	-0.21756584802695547	-0.14193223292546042	-0.13592908086458247
1.97	-0.08308686325804035	-0.2120126387911575	-0.2045188613742326
1.975	-0.0902481186985459	-0.07407508297430725	0.004165502235969065
1.98	-0.07172777062943943	-0.17473642257788097	-0.16768943994390165
1.985	-0.12104409302378066	-0.20143161384939007	-0.1609097245225028
1.99	-0.11915970280469182	-0.13080357316049324	-0.13250911138033633
1.995	-0.23297392854426677	-0.1284274540081779	-0.14066227313020166
2.0	-0.12523623007048487	-0.15555802613261127	-0.05320160710583212
2.005	-0.19112682310496776	-0.19056194169781127	-0.16020598671280545
2.0100000000000002	-0.11160029907893933	-0.1341283909143996	-0.16622277981348219
2.015	-0.20146581455283225	-0.14625740697395626	-0.19114667256916038
2.02	-0.07201430968540745	-0.18554219524545093	-0.1534382555173921
2.025	-0.050778535339352435	-0.1896969437183653	-0.137086606731733
2.0300000000000002	-0.10715466682738942	-0.12696465627666684	-0.19179718161610068
2.035	-0.09562190533341652	-0.22505475976597852	-0.04163940098934821
2.04	-0.16012287978465364	-0.25828215269117666	-0.15460881375227672
2.045	-0.10381962562350415	-0.21627004509597436	-0.0925301571997112
2.05	-0.06989979795105097	-0.19587766968205328	-0.17295684586804744
2.055	-0.2701223004725347	-0.2432866055476001	-0.230711698260606
2.06	-0.08499377273101698	-0.10948971759750696	-0.222790476202669
2.065	-0.07488511211541118	-0.1417908994156713	-0.07750176907226906
2.07	-0.016719438511000412	-0.22138570256282253	-0.08013354978344026
2.075	-0.13310713531469817	-0.2918690906548491	-0.176729261694828
2.08	-0.1815529532107721	-0.19952442824745847	-0.14428071976195658
2.085	-0.17239062826964507	-0.1522207786438118	-0.07389661425581931
2.09	-0.04660321976860719	-0.18932525304616493	-0.18635048125056966
2.095	-0.12910938288386503	-0.18652173254277826	-0.22400268096222115
2.1	-0.1842299488399712	-0.14595478706428258	-0.13284832481411982
2.105	-0.16846286380996078	-0.17230380326998632	-0.1595910708415849
2.11	-0.13476316530409901	-0.16083166582846262	-0.22960007105294966
2.115	-0.09325306627493074	-0.1668868586231012	-0.18560187148658777
2.12	-0.14041408274861958	-0.0701653578452234	-0.16139968352954645
2.125	-0.2533749095742094	-0.17480449579706756	-0.1879402725999767
2.13	-0.14000780790257	-0.2403772936663679	-0.1058776454480813
